REGION,SETTLEMENTDATE,TOTALDEMAND,RRP,PERIODTYPE
VIC1,2026/02/07 19:45:00,5631.18,87.76,TRADE
VIC1,2026/02/07 19:50:00,5593.23,87.11,TRADE
VIC1,2026/02/07 19:55:00,5658.81,86.62,TRADE
VIC1,2026/02/07 20:00:00,5629.84,80.33,TRADE
VIC1,2026/02/07 20:05:00,5616.71,86.44,TRADE
VIC1,2026/02/07 20:10:00,5591.19,87.19,TRADE
VIC1,2026/02/07 20:15:00,5491.15,85.35,TRADE
VIC1,2026/02/07 20:20:00,5479.53,81.16,TRADE
VIC1,2026/02/07 20:25:00,5481.81,77.28,TRADE
VIC1,2026/02/07 20:30:00,5502.07,76.87,TRADE
VIC1,2026/02/07 20:35:00,5451.02,88.99,TRADE
VIC1,2026/02/07 20:40:00,5412.98,79.71,TRADE
VIC1,2026/02/07 20:45:00,5386.35,95.60,TRADE
VIC1,2026/02/07 20:50:00,5386.32,84.71,TRADE
VIC1,2026/02/07 20:55:00,5312.89,89.14,TRADE
VIC1,2026/02/07 21:00:00,5233.31,80.90,TRADE
VIC1,2026/02/07 21:05:00,5172.47,84.84,TRADE
VIC1,2026/02/07 21:10:00,5240.01,85.86,TRADE
VIC1,2026/02/07 21:15:00,5210.75,81.61,TRADE
VIC1,2026/02/07 21:20:00,5148.13,57.41,TRADE
VIC1,2026/02/07 21:25:00,5138.82,61.50,TRADE
VIC1,2026/02/07 21:30:00,5157.84,56.50,TRADE
VIC1,2026/02/07 21:35:00,5146.37,63.69,TRADE
VIC1,2026/02/07 21:40:00,5136.9,66.11,TRADE
VIC1,2026/02/07 21:45:00,5027.94,64.68,TRADE
VIC1,2026/02/07 21:50:00,4983.63,63.45,TRADE
VIC1,2026/02/07 21:55:00,5013.65,61.97,TRADE
VIC1,2026/02/07 22:00:00,4915.84,56.50,TRADE
VIC1,2026/02/07 22:05:00,4882.9,56.50,TRADE
VIC1,2026/02/07 22:10:00,4926.29,56.50,TRADE
VIC1,2026/02/07 22:15:00,4889.83,56.50,TRADE
VIC1,2026/02/07 22:20:00,4896.45,56.50,TRADE
VIC1,2026/02/07 22:25:00,4882.95,56.50,TRADE
VIC1,2026/02/07 22:30:00,4808.79,53.73,TRADE
VIC1,2026/02/07 22:35:00,4785.4,56.50,TRADE
VIC1,2026/02/07 22:40:00,4757.2,56.50,TRADE
VIC1,2026/02/07 22:45:00,4754.58,56.50,TRADE
VIC1,2026/02/07 22:50:00,4678.23,56.50,TRADE
VIC1,2026/02/07 22:55:00,4700.17,51.49,TRADE
VIC1,2026/02/07 23:00:00,4720.47,12.71,TRADE
VIC1,2026/02/07 23:05:00,4764.27,12.71,TRADE
VIC1,2026/02/07 23:10:00,4809.4,12.71,TRADE
VIC1,2026/02/07 23:15:00,4888.33,56.68,TRADE
VIC1,2026/02/07 23:20:00,4798.66,12.71,TRADE
VIC1,2026/02/07 23:25:00,4828.2,55.56,TRADE
VIC1,2026/02/07 23:30:00,4816.18,12.71,TRADE
VIC1,2026/02/07 23:35:00,4878.51,66.06,TRADE
VIC1,2026/02/07 23:40:00,4735.93,12.71,TRADE
VIC1,2026/02/07 23:45:00,4662.79,12.71,TRADE
VIC1,2026/02/07 23:50:00,4622.89,12.71,TRADE
VIC1,2026/02/07 23:55:00,4567.59,66.99,TRADE
VIC1,2026/02/08 00:00:00,4600.21,55.56,TRADE
VIC1,2026/02/08 00:05:00,4584.2,55.56,TRADE
VIC1,2026/02/08 00:10:00,4583.48,55.56,TRADE
VIC1,2026/02/08 00:15:00,4543.76,55.56,TRADE
VIC1,2026/02/08 00:20:00,4473.67,43.36,TRADE
VIC1,2026/02/08 00:25:00,4442.61,44.05,TRADE
VIC1,2026/02/08 00:30:00,4446.44,55.56,TRADE
VIC1,2026/02/08 00:35:00,4408.44,9.69,TRADE
VIC1,2026/02/08 00:40:00,4468.62,55.69,TRADE
VIC1,2026/02/08 00:45:00,4422.49,1.01,TRADE
VIC1,2026/02/08 00:50:00,4372.82,27.38,TRADE
VIC1,2026/02/08 00:55:00,4358.85,55.56,TRADE
VIC1,2026/02/08 01:00:00,4365.45,60.01,TRADE
VIC1,2026/02/08 01:05:00,4382.81,55,TRADE
VIC1,2026/02/08 01:10:00,4412.89,55.56,TRADE
VIC1,2026/02/08 01:15:00,4423.46,45.19,TRADE
VIC1,2026/02/08 01:20:00,4343.01,12.71,TRADE
VIC1,2026/02/08 01:25:00,4262.5,11.93,TRADE
VIC1,2026/02/08 01:30:00,4323.09,35.94,TRADE
VIC1,2026/02/08 01:35:00,4350.85,35.93,TRADE
VIC1,2026/02/08 01:40:00,4254.15,12.71,TRADE
VIC1,2026/02/08 01:45:00,4254.92,12.84,TRADE
VIC1,2026/02/08 01:50:00,4197.47,19.18,TRADE
VIC1,2026/02/08 01:55:00,4214.55,19.18,TRADE
VIC1,2026/02/08 02:00:00,4184.47,19.18,TRADE
VIC1,2026/02/08 02:05:00,4120.77,12.71,TRADE
VIC1,2026/02/08 02:10:00,4148.53,19.18,TRADE
VIC1,2026/02/08 02:15:00,4145.68,19.18,TRADE
VIC1,2026/02/08 02:20:00,4144.66,12.75,TRADE
VIC1,2026/02/08 02:25:00,4067.9,12.71,TRADE
VIC1,2026/02/08 02:30:00,4072.37,12.71,TRADE
VIC1,2026/02/08 02:35:00,4082.01,9.69,TRADE
VIC1,2026/02/08 02:40:00,4050.16,9.67,TRADE
VIC1,2026/02/08 02:45:00,4084.06,12.71,TRADE
VIC1,2026/02/08 02:50:00,4016.59,9.69,TRADE
VIC1,2026/02/08 02:55:00,4078.47,12.71,TRADE
VIC1,2026/02/08 03:00:00,4040.66,9.69,TRADE
VIC1,2026/02/08 03:05:00,4070.65,9.67,TRADE
VIC1,2026/02/08 03:10:00,4073.02,8.95,TRADE
VIC1,2026/02/08 03:15:00,4066.44,8.95,TRADE
VIC1,2026/02/08 03:20:00,4132.88,8.95,TRADE
VIC1,2026/02/08 03:25:00,4120.06,8.95,TRADE
VIC1,2026/02/08 03:30:00,4114.21,1.26,TRADE
VIC1,2026/02/08 03:35:00,4115.09,0.01,TRADE
VIC1,2026/02/08 03:40:00,3988.26,-1.10,TRADE
VIC1,2026/02/08 03:45:00,3982.42,0.01,TRADE
VIC1,2026/02/08 03:50:00,4059.23,0.01,TRADE
VIC1,2026/02/08 03:55:00,4030.72,0.01,TRADE
VIC1,2026/02/08 04:00:00,3947.05,0.01,TRADE
VIC1,2026/02/08 04:05:00,4002.41,-1.10,TRADE
VIC1,2026/02/08 04:10:00,4080.92,-1.10,TRADE
VIC1,2026/02/08 04:15:00,4115.22,-1.10,TRADE
VIC1,2026/02/08 04:20:00,4137.9,-1.10,TRADE
VIC1,2026/02/08 04:25:00,4050.71,0.01,TRADE
VIC1,2026/02/08 04:30:00,4083.53,8.95,TRADE
VIC1,2026/02/08 04:35:00,4177.97,0.01,TRADE
VIC1,2026/02/08 04:40:00,4170.35,9.67,TRADE
VIC1,2026/02/08 04:45:00,4189.65,-0.99,TRADE
VIC1,2026/02/08 04:50:00,4102.74,-1.10,TRADE
VIC1,2026/02/08 04:55:00,4081.9,-1.10,TRADE
VIC1,2026/02/08 05:00:00,4179.76,0.01,TRADE
VIC1,2026/02/08 05:05:00,4092.32,0.01,TRADE
VIC1,2026/02/08 05:10:00,4199.76,1.01,TRADE
VIC1,2026/02/08 05:15:00,4229.35,8.95,TRADE
VIC1,2026/02/08 05:20:00,4249.53,8.95,TRADE
VIC1,2026/02/08 05:25:00,4214.68,8.95,TRADE
VIC1,2026/02/08 05:30:00,4204.6,8.95,TRADE
VIC1,2026/02/08 05:35:00,4296.56,12.71,TRADE
VIC1,2026/02/08 05:40:00,4324.43,12.71,TRADE
VIC1,2026/02/08 05:45:00,4304.06,8.95,TRADE
VIC1,2026/02/08 05:50:00,4258.42,8.95,TRADE
VIC1,2026/02/08 05:55:00,4316.37,8.95,TRADE
VIC1,2026/02/08 06:00:00,4314.34,8.95,TRADE
VIC1,2026/02/08 06:05:00,4253,8.95,TRADE
VIC1,2026/02/08 06:10:00,4284.22,8.95,TRADE
VIC1,2026/02/08 06:15:00,4346.13,8.95,TRADE
VIC1,2026/02/08 06:20:00,4338.51,8.95,TRADE
VIC1,2026/02/08 06:25:00,4328.72,8.95,TRADE
VIC1,2026/02/08 06:30:00,4217.03,8.95,TRADE
VIC1,2026/02/08 06:35:00,4144.83,8.95,TRADE
VIC1,2026/02/08 06:40:00,4199.81,8.95,TRADE
VIC1,2026/02/08 06:45:00,4130.72,8.95,TRADE
VIC1,2026/02/08 06:50:00,4078.07,8.95,TRADE
VIC1,2026/02/08 06:55:00,4148.67,8.95,TRADE
VIC1,2026/02/08 07:00:00,4137.66,8.95,TRADE
VIC1,2026/02/08 07:05:00,4100.43,15.15,TRADE
VIC1,2026/02/08 07:10:00,4093.69,12.71,TRADE
VIC1,2026/02/08 07:15:00,4076.11,19.18,TRADE
VIC1,2026/02/08 07:20:00,4059.03,8.95,TRADE
VIC1,2026/02/08 07:25:00,3973.79,5.02,TRADE
VIC1,2026/02/08 07:30:00,3941.07,0,TRADE
VIC1,2026/02/08 07:35:00,3945.79,10.86,TRADE
VIC1,2026/02/08 07:40:00,3971.53,8.95,TRADE
VIC1,2026/02/08 07:45:00,3876.68,-4.63,TRADE
VIC1,2026/02/08 07:50:00,3833.88,-4.63,TRADE
VIC1,2026/02/08 07:55:00,3795.88,-3.85,TRADE
VIC1,2026/02/08 08:00:00,3759.83,-4.75,TRADE
VIC1,2026/02/08 08:05:00,3739.89,-3.53,TRADE
VIC1,2026/02/08 08:10:00,3791.43,0,TRADE
VIC1,2026/02/08 08:15:00,3752.06,0,TRADE
VIC1,2026/02/08 08:20:00,3779,-1.10,TRADE
VIC1,2026/02/08 08:25:00,3764.15,0,TRADE
VIC1,2026/02/08 08:30:00,3655.33,-6.01,TRADE
VIC1,2026/02/08 08:35:00,3641.68,0,TRADE
VIC1,2026/02/08 08:40:00,3607.65,-6.50,TRADE
VIC1,2026/02/08 08:45:00,3647.57,-6.65,TRADE
VIC1,2026/02/08 08:50:00,3599.29,-1.10,TRADE
VIC1,2026/02/08 08:55:00,3467.89,-4.56,TRADE
VIC1,2026/02/08 09:00:00,3540.27,-4.63,TRADE
VIC1,2026/02/08 09:05:00,3504.46,-4.63,TRADE
VIC1,2026/02/08 09:10:00,3529.76,-4.75,TRADE
VIC1,2026/02/08 09:15:00,3494.52,-7.25,TRADE
VIC1,2026/02/08 09:20:00,3453.14,-7.25,TRADE
VIC1,2026/02/08 09:25:00,3451.72,-7.25,TRADE
VIC1,2026/02/08 09:30:00,3427.36,-4.75,TRADE
VIC1,2026/02/08 09:35:00,3455.85,-1.06,TRADE
VIC1,2026/02/08 09:40:00,3456.51,-1.10,TRADE
VIC1,2026/02/08 09:45:00,3368.72,-6.76,TRADE
VIC1,2026/02/08 09:50:00,3349.25,-6.76,TRADE
VIC1,2026/02/08 09:55:00,3385.31,-6.66,TRADE
VIC1,2026/02/08 10:00:00,3392.37,-4.26,TRADE
VIC1,2026/02/08 10:05:00,3556.89,10.98,TRADE
VIC1,2026/02/08 10:10:00,3608.61,9.50,TRADE
VIC1,2026/02/08 10:15:00,3730.45,29.30,TRADE
VIC1,2026/02/08 10:20:00,3793.58,9.65,TRADE
VIC1,2026/02/08 10:25:00,3888.54,19.18,TRADE
VIC1,2026/02/08 10:30:00,4026.21,46.59,TRADE
VIC1,2026/02/08 10:35:00,4111.45,28.62,TRADE
VIC1,2026/02/08 10:40:00,4052.69,8.99,TRADE
VIC1,2026/02/08 10:45:00,4145.1,9.04,TRADE
VIC1,2026/02/08 10:50:00,4150.62,29.57,TRADE
VIC1,2026/02/08 10:55:00,4190.19,28.83,TRADE
VIC1,2026/02/08 11:00:00,4158.37,29.28,TRADE
VIC1,2026/02/08 11:05:00,4166.84,29.76,TRADE
VIC1,2026/02/08 11:10:00,4098.48,19.18,TRADE
VIC1,2026/02/08 11:15:00,4117.68,9.04,TRADE
VIC1,2026/02/08 11:20:00,4172.59,15.04,TRADE
VIC1,2026/02/08 11:25:00,4244.04,20.04,TRADE
VIC1,2026/02/08 11:30:00,4255.04,35.94,TRADE
VIC1,2026/02/08 11:35:00,4283.61,31.11,TRADE
VIC1,2026/02/08 11:40:00,4323.72,31.06,TRADE
VIC1,2026/02/08 11:45:00,4345.88,31.11,TRADE
VIC1,2026/02/08 11:50:00,4412.68,35.30,TRADE
VIC1,2026/02/08 11:55:00,4467.9,35.94,TRADE
VIC1,2026/02/08 12:00:00,4475.45,32.28,TRADE
VIC1,2026/02/08 12:05:00,4625.91,35.94,TRADE
VIC1,2026/02/08 12:10:00,4777.2,46.31,TRADE
VIC1,2026/02/08 12:15:00,4896.89,52.90,TRADE
VIC1,2026/02/08 12:20:00,4938,34.07,TRADE
VIC1,2026/02/08 12:25:00,5017.39,42.35,TRADE
VIC1,2026/02/08 12:30:00,5065.75,9.04,TRADE
VIC1,2026/02/08 12:35:00,5095,34.99,TRADE
VIC1,2026/02/08 12:40:00,5098.02,35.94,TRADE
VIC1,2026/02/08 12:45:00,5002.83,20.04,TRADE
VIC1,2026/02/08 12:50:00,4896.62,34.20,TRADE
VIC1,2026/02/08 12:55:00,4871.28,33.81,TRADE
VIC1,2026/02/08 13:00:00,4656.73,20.04,TRADE
VIC1,2026/02/08 13:05:00,4601.83,32.52,TRADE
VIC1,2026/02/08 13:10:00,4522.02,32.36,TRADE
VIC1,2026/02/08 13:15:00,4421.07,33.98,TRADE
VIC1,2026/02/08 13:20:00,4344.45,32.12,TRADE
VIC1,2026/02/08 13:25:00,4289.25,34.33,TRADE
VIC1,2026/02/08 13:30:00,4196.43,35.94,TRADE
VIC1,2026/02/08 13:35:00,4109.61,19.18,TRADE
VIC1,2026/02/08 13:40:00,4099.59,20.04,TRADE
VIC1,2026/02/08 13:45:00,4181.48,34.11,TRADE
VIC1,2026/02/08 13:50:00,4164.83,20.04,TRADE
VIC1,2026/02/08 13:55:00,4084.64,33.30,TRADE
VIC1,2026/02/08 14:00:00,4166.98,35.94,TRADE
VIC1,2026/02/08 14:05:00,4084.44,-1.10,TRADE
VIC1,2026/02/08 14:10:00,4091.67,22.69,TRADE
VIC1,2026/02/08 14:15:00,4183.65,34.87,TRADE
VIC1,2026/02/08 14:20:00,4285.2,26.17,TRADE
VIC1,2026/02/08 14:25:00,4336.2,35.94,TRADE
VIC1,2026/02/08 14:30:00,4293.77,19.18,TRADE
VIC1,2026/02/08 14:35:00,4307.99,9.46,TRADE
VIC1,2026/02/08 14:40:00,4341.37,18.60,TRADE
VIC1,2026/02/08 14:45:00,4474.18,8.95,TRADE
VIC1,2026/02/08 14:50:00,4503.03,49.16,TRADE
VIC1,2026/02/08 14:55:00,4393.17,35.38,TRADE
VIC1,2026/02/08 15:00:00,4413.46,49.51,TRADE
VIC1,2026/02/08 15:05:00,4436.04,66.33,TRADE
VIC1,2026/02/08 15:10:00,4419.37,55.56,TRADE
VIC1,2026/02/08 15:15:00,4516.24,53.27,TRADE
VIC1,2026/02/08 15:20:00,4535.7,66.13,TRADE
VIC1,2026/02/08 15:25:00,4557.55,58.50,TRADE
VIC1,2026/02/08 15:30:00,4815.38,73.67,TRADE
VIC1,2026/02/08 15:35:00,4914.87,73.69,TRADE
VIC1,2026/02/08 15:40:00,5029.62,93.57,TRADE
VIC1,2026/02/08 15:45:00,5306.35,98.23,TRADE
VIC1,2026/02/08 15:50:00,5421.74,88.99,TRADE
VIC1,2026/02/08 15:55:00,5556.87,100,TRADE
VIC1,2026/02/08 16:00:00,5656.71,100.10,TRADE
VIC1,2026/02/08 16:05:00,5623.85,81.47,TRADE
VIC1,2026/02/08 16:10:00,5680.39,80.55,TRADE
VIC1,2026/02/08 16:15:00,5746.44,81.39,TRADE
VIC1,2026/02/08 16:20:00,5825.19,89.16,TRADE
VIC1,2026/02/08 16:25:00,5769.18,89.49,TRADE
VIC1,2026/02/08 16:30:00,6024.97,88.99,TRADE
VIC1,2026/02/08 16:35:00,6104.42,72.67,TRADE
VIC1,2026/02/08 16:40:00,6348.55,81.25,TRADE
VIC1,2026/02/08 16:45:00,6381.65,66.23,TRADE
VIC1,2026/02/08 16:50:00,6442.03,67.33,TRADE
VIC1,2026/02/08 16:55:00,6575.78,89.20,TRADE
VIC1,2026/02/08 17:00:00,6727.1,97.98,TRADE
VIC1,2026/02/08 17:05:00,6751.29,100.38,TRADE
VIC1,2026/02/08 17:10:00,6635.57,97.33,TRADE
VIC1,2026/02/08 17:15:00,6664.97,99.92,TRADE
VIC1,2026/02/08 17:20:00,6690.57,113.69,TRADE
VIC1,2026/02/08 17:25:00,6716.44,100.15,TRADE
VIC1,2026/02/08 17:30:00,6721.96,98.87,TRADE
VIC1,2026/02/08 17:35:00,6678.75,89.16,TRADE
VIC1,2026/02/08 17:40:00,6672.23,97,TRADE
VIC1,2026/02/08 17:45:00,6687.67,97,TRADE
VIC1,2026/02/08 17:50:00,6723.26,97,TRADE
VIC1,2026/02/08 17:55:00,6752.4,114.67,TRADE
VIC1,2026/02/08 18:00:00,6690.05,104.67,TRADE
VIC1,2026/02/08 18:05:00,6695.94,100.51,TRADE
VIC1,2026/02/08 18:10:00,6685.87,99.91,TRADE
VIC1,2026/02/08 18:15:00,6688.68,91.75,TRADE
VIC1,2026/02/08 18:20:00,6668.66,97,TRADE
VIC1,2026/02/08 18:25:00,6567.06,97,TRADE
VIC1,2026/02/08 18:30:00,6514.16,100.12,TRADE
VIC1,2026/02/08 18:35:00,6501.42,91.89,TRADE
VIC1,2026/02/08 18:40:00,6460.76,100.22,TRADE
VIC1,2026/02/08 18:45:00,6419.51,88.99,TRADE
VIC1,2026/02/08 18:50:00,6422.36,89.15,TRADE
VIC1,2026/02/08 18:55:00,6398.07,89.12,TRADE
VIC1,2026/02/08 19:00:00,6303.88,90.74,TRADE
VIC1,2026/02/08 19:05:00,6313.61,85.46,TRADE
VIC1,2026/02/08 19:10:00,6278.65,90.56,TRADE
VIC1,2026/02/08 19:15:00,6249.17,88.99,TRADE
VIC1,2026/02/08 19:20:00,6234.44,88.53,TRADE
VIC1,2026/02/08 19:25:00,6098.74,79.02,TRADE
VIC1,2026/02/08 19:30:00,6094.78,78.14,TRADE
VIC1,2026/02/08 19:35:00,6054.56,80.97,TRADE
VIC1,2026/02/08 19:40:00,6078.1,79.70,TRADE
VIC1,2026/02/08 19:45:00,6053.82,73.69,TRADE
VIC1,2026/02/08 19:50:00,6058.53,74.99,TRADE
VIC1,2026/02/08 19:55:00,6046.26,73.69,TRADE
VIC1,2026/02/08 20:00:00,6064.15,74.96,TRADE
VIC1,2026/02/08 20:05:00,6023.68,73.69,TRADE
VIC1,2026/02/08 20:10:00,5979.85,73.69,TRADE
VIC1,2026/02/08 20:15:00,5955.89,73.69,TRADE
VIC1,2026/02/08 20:20:00,5881.76,73.67,TRADE
VIC1,2026/02/08 20:25:00,5840.1,70.49,TRADE
VIC1,2026/02/08 20:30:00,5819.78,74.46,TRADE
VIC1,2026/02/08 20:35:00,5765.22,73.81,TRADE
VIC1,2026/02/08 20:40:00,5778.28,80.56,TRADE
VIC1,2026/02/08 20:45:00,5703.71,78.93,TRADE
VIC1,2026/02/08 20:50:00,5615.84,65.71,TRADE
VIC1,2026/02/08 20:55:00,5546.69,63.60,TRADE
VIC1,2026/02/08 21:00:00,5506.03,62.51,TRADE
VIC1,2026/02/08 21:05:00,5439.86,66.32,TRADE
VIC1,2026/02/08 21:10:00,5437.28,82.51,TRADE
VIC1,2026/02/08 21:15:00,5439.98,72.42,TRADE
VIC1,2026/02/08 21:20:00,5413.13,72.81,TRADE
VIC1,2026/02/08 21:25:00,5386.28,79.37,TRADE
VIC1,2026/02/08 21:30:00,5387.97,72.62,TRADE
VIC1,2026/02/08 21:35:00,5416.61,75.29,TRADE
VIC1,2026/02/08 21:40:00,5380.11,75.18,TRADE
VIC1,2026/02/08 21:45:00,5312.44,75.63,TRADE
VIC1,2026/02/08 21:50:00,5305.59,75.65,TRADE
VIC1,2026/02/08 21:55:00,5257.04,76.17,TRADE
VIC1,2026/02/08 22:00:00,5231.28,76.20,TRADE
VIC1,2026/02/08 22:05:00,5207.57,97.30,TRADE
VIC1,2026/02/08 22:10:00,5260.1,100,TRADE
VIC1,2026/02/08 22:15:00,5164.37,99.33,TRADE
VIC1,2026/02/08 22:20:00,5119.38,99.93,TRADE
VIC1,2026/02/08 22:25:00,5076.31,79.72,TRADE
VIC1,2026/02/08 22:30:00,5072.01,93.99,TRADE
VIC1,2026/02/08 22:35:00,5008.77,100,TRADE
VIC1,2026/02/08 22:40:00,5014.96,100,TRADE
VIC1,2026/02/08 22:45:00,4959.07,90,TRADE
VIC1,2026/02/08 22:50:00,4965.1,79.62,TRADE
VIC1,2026/02/08 22:55:00,5025.35,100.49,TRADE
VIC1,2026/02/08 23:00:00,5029.69,109.13,TRADE
VIC1,2026/02/08 23:05:00,5041.37,82.02,TRADE
VIC1,2026/02/08 23:10:00,5173.86,108.77,TRADE
VIC1,2026/02/08 23:15:00,5175.77,97,TRADE
VIC1,2026/02/08 23:20:00,5145.33,83.91,TRADE
VIC1,2026/02/08 23:25:00,5147.55,125.80,TRADE
VIC1,2026/02/08 23:30:00,5129.19,103.65,TRADE
VIC1,2026/02/08 23:35:00,5129.43,114.33,TRADE
VIC1,2026/02/08 23:40:00,5093.93,122.02,TRADE
VIC1,2026/02/08 23:45:00,5034.07,114.67,TRADE
VIC1,2026/02/08 23:50:00,5017.54,97,TRADE
VIC1,2026/02/08 23:55:00,4991.78,99.78,TRADE
VIC1,2026/02/09 00:00:00,5011.12,97,TRADE
VIC1,2026/02/09 00:05:00,4968.93,100,TRADE
VIC1,2026/02/09 00:10:00,4941.61,105.99,TRADE
VIC1,2026/02/09 00:15:00,4935.6,104.62,TRADE
VIC1,2026/02/09 00:20:00,4900.65,103.35,TRADE
VIC1,2026/02/09 00:25:00,4835.81,107.03,TRADE
VIC1,2026/02/09 00:30:00,4811.77,103.20,TRADE
VIC1,2026/02/09 00:35:00,4851.77,114.67,TRADE
VIC1,2026/02/09 00:40:00,4761.85,107,TRADE
VIC1,2026/02/09 00:45:00,4726.61,105.61,TRADE
VIC1,2026/02/09 00:50:00,4721.04,105.49,TRADE
VIC1,2026/02/09 00:55:00,4718.47,106.40,TRADE
VIC1,2026/02/09 01:00:00,4758.34,107.16,TRADE
VIC1,2026/02/09 01:05:00,4739.46,114.67,TRADE
VIC1,2026/02/09 01:10:00,4653.75,113.43,TRADE
VIC1,2026/02/09 01:15:00,4715.17,104.86,TRADE
VIC1,2026/02/09 01:20:00,4689.52,106.18,TRADE
VIC1,2026/02/09 01:25:00,4673.01,103.15,TRADE
VIC1,2026/02/09 01:30:00,4670.72,100,TRADE
VIC1,2026/02/09 01:35:00,4587.2,100,TRADE
VIC1,2026/02/09 01:40:00,4555.66,100,TRADE
VIC1,2026/02/09 01:45:00,4542.11,100,TRADE
VIC1,2026/02/09 01:50:00,4511.1,99.90,TRADE
VIC1,2026/02/09 01:55:00,4503.68,96.88,TRADE
VIC1,2026/02/09 02:00:00,4468.89,100,TRADE
VIC1,2026/02/09 02:05:00,4483.63,93.63,TRADE
VIC1,2026/02/09 02:10:00,4551.19,100,TRADE
VIC1,2026/02/09 02:15:00,4548.39,88.22,TRADE
VIC1,2026/02/09 02:20:00,4486.56,87.94,TRADE
VIC1,2026/02/09 02:25:00,4479.27,90,TRADE
VIC1,2026/02/09 02:30:00,4513.73,96.70,TRADE
VIC1,2026/02/09 02:35:00,4542.33,94.30,TRADE
VIC1,2026/02/09 02:40:00,4525.99,95.16,TRADE
VIC1,2026/02/09 02:45:00,4444.9,97,TRADE
VIC1,2026/02/09 02:50:00,4450.86,85.61,TRADE
VIC1,2026/02/09 02:55:00,4494.48,100.61,TRADE
VIC1,2026/02/09 03:00:00,4507.61,103.29,TRADE
VIC1,2026/02/09 03:05:00,4438.92,103.30,TRADE
VIC1,2026/02/09 03:10:00,4452.4,85.59,TRADE
VIC1,2026/02/09 03:15:00,4509.34,100,TRADE
VIC1,2026/02/09 03:20:00,4517.36,100,TRADE
VIC1,2026/02/09 03:25:00,4535.3,97,TRADE
VIC1,2026/02/09 03:30:00,4526.83,99.68,TRADE
VIC1,2026/02/09 03:35:00,4471.08,97,TRADE
VIC1,2026/02/09 03:40:00,4456.92,96.52,TRADE
VIC1,2026/02/09 03:45:00,4455.51,94.78,TRADE
VIC1,2026/02/09 03:50:00,4469.7,97,TRADE
VIC1,2026/02/09 03:55:00,4567.53,104.95,TRADE
VIC1,2026/02/09 04:00:00,4579.57,102.84,TRADE
VIC1,2026/02/09 04:05:00,4573.55,103.45,TRADE
VIC1,2026/02/09 04:10:00,4639.11,106.37,TRADE
VIC1,2026/02/09 04:15:00,4668.64,114.67,TRADE
VIC1,2026/02/09 04:20:00,4699.01,114.67,TRADE
VIC1,2026/02/09 04:25:00,4662.38,114.67,TRADE
VIC1,2026/02/09 04:30:00,4694.75,114.67,TRADE
VIC1,2026/02/09 04:35:00,4771.92,107.74,TRADE
VIC1,2026/02/09 04:40:00,4833.48,122.02,TRADE
VIC1,2026/02/09 04:45:00,4851.31,109.43,TRADE
VIC1,2026/02/09 04:50:00,4873.23,122.02,TRADE
VIC1,2026/02/09 04:55:00,4901.33,125.44,TRADE
VIC1,2026/02/09 05:00:00,4928.96,114.67,TRADE
VIC1,2026/02/09 05:05:00,4955.33,108.20,TRADE
VIC1,2026/02/09 05:10:00,5012.56,125.36,TRADE
VIC1,2026/02/09 05:15:00,5083.7,107.23,TRADE
VIC1,2026/02/09 05:20:00,5171.87,125.44,TRADE
VIC1,2026/02/09 05:25:00,5163.83,130.23,TRADE
VIC1,2026/02/09 05:30:00,5195.27,125.44,TRADE
VIC1,2026/02/09 05:35:00,5282.18,127.11,TRADE
VIC1,2026/02/09 05:40:00,5351.03,130.01,TRADE
VIC1,2026/02/09 05:45:00,5429.66,152.21,TRADE
VIC1,2026/02/09 05:50:00,5414.13,135.91,TRADE
VIC1,2026/02/09 05:55:00,5396.41,125.44,TRADE
VIC1,2026/02/09 06:00:00,5440.26,140.55,TRADE
VIC1,2026/02/09 06:05:00,5488,118.26,TRADE
VIC1,2026/02/09 06:10:00,5682.5,162.29,TRADE
VIC1,2026/02/09 06:15:00,5701.07,128.22,TRADE
VIC1,2026/02/09 06:20:00,5697.98,131.15,TRADE
VIC1,2026/02/09 06:25:00,5761.53,130.99,TRADE
VIC1,2026/02/09 06:30:00,5726.05,127.38,TRADE
VIC1,2026/02/09 06:35:00,5764.64,130.28,TRADE
VIC1,2026/02/09 06:40:00,5741.55,116.47,TRADE
VIC1,2026/02/09 06:45:00,5873.41,117.41,TRADE
VIC1,2026/02/09 06:50:00,5786.85,114.67,TRADE
VIC1,2026/02/09 06:55:00,5864.58,107.82,TRADE
VIC1,2026/02/09 07:00:00,5770.1,105.24,TRADE
VIC1,2026/02/09 07:05:00,5832.4,105.89,TRADE
VIC1,2026/02/09 07:10:00,5777.22,96.69,TRADE
VIC1,2026/02/09 07:15:00,5822.15,97,TRADE
VIC1,2026/02/09 07:20:00,5858.89,100.16,TRADE
VIC1,2026/02/09 07:25:00,5783.14,84.11,TRADE
VIC1,2026/02/09 07:30:00,5830.45,82.14,TRADE
VIC1,2026/02/09 07:35:00,5818.26,95.08,TRADE
VIC1,2026/02/09 07:40:00,5727.06,99.81,TRADE
VIC1,2026/02/09 07:45:00,5723.79,88.99,TRADE
VIC1,2026/02/09 07:50:00,5802.06,88.99,TRADE
VIC1,2026/02/09 07:55:00,5734.69,79.01,TRADE
VIC1,2026/02/09 08:00:00,5765.12,79.84,TRADE
VIC1,2026/02/09 08:05:00,5798.52,132.69,TRADE
